"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20210522","서대문구","0.014","0.039","0.5","0.004","20","16"
"20210522","서울숲","0.019","0.039","0.2","0.002","30","17"
"20210522","서초구","0.02","0.038","0.3","0.003","32","11"
"20210522","성동구","0.024","0.048","0.4","0.003","24","15"
"20210522","성북구","0.019","0.041","0.4","0.003","28","13"
"20210522","세곡","0.021","0.033","0.2","0.003","30","15"
"20210522","송파구","0.023","0.037","0.4","0.003","25","15"
"20210522","시흥대로","0.028","0.036","0.4","0.003","28","14"
"20210522","신촌로","0.041","0.019","0.6","0.003","30","18"
"20210522","양천구","0.018","0.037","0.4","0.003","25","14"
"20210522","영등포구","0.018","0.038","0.5","0.002","23","14"
"20210522","영등포로","0.033","0.029","0.5","0.004","25","15"
"20210522","올림픽공원","0.018","0.043","0.3","0.002","23","17"
"20210522","용산구","0.019","0.033","0.4","0.003","23","14"
"20210522","은평구","0.013","0.042","0.5","0.003","22","16"
"20210522","자연사박물관","0.016","0.046","0.3","0.003","23","11"
"20210522","정릉로","0.034","0.033","0.4","0.003","27","15"
"20210522","종로","0.038","0.035","0.4","0.003","25","12"
"20210522","종로구","0.017","0.042","0.4","0.004","27","13"
"20210522","중구","0.018","0.041","0.4","0.004","26","15"
"20210522","중랑구","0.021","0.037","0.4","0.003","26","14"
"20210522","천호대로","0.029","0.035","0.4","0.003","36","15"
"20210522","청계천로","0.024","0.042","0.4","0.004","30","17"
"20210522","한강대로","0.027","0.021","0.5","0.003","30","14"
"20210522","행주","0.016","0.047","0.4","0.002","23","12"
"20210522","홍릉로","0.028","0.032","0.5","0.003","27","16"
"20210522","화랑로","0.029","0.021","0.5","0.003","29","14"
"20210521","강남구","0.017","0.036","0.4","0.003","14","7"
"20210521","강남대로","0.03","0.027","0.6","0.002","12","6"
"20210521","강동구","0.019","0.031","0.3","0.002","14","6"
"20210521","강변북로","0.021","0.031","0.6","0.003","10","5"
"20210521","강북구","0.007","0.042","0.2","0.002","12","6"
"20210521","강서구","0.017","0.04","0.2","0.003","11","7"
"20210521","공항대로","0.027","0.035","0.4","0.002","18","7"
"20210521","관악구","0.02","0.033","0.4","0.003","12","6"
"20210521","관악산","0.009","0.048","0.2","0.002","7","4"
"20210521","광진구","0.018","0.034","0.4","0.003","12","6"
"20210521","구로구","0.017","0.04","0.3","0.003","14","6"
"20210521","궁동","0.014","0.039","0.2","0.002","13","7"
"20210521","금천구","0.019","0.034","0.3","0.002","16","8"
"20210521","남산","0.009","0.042","0.4","0.003","8","6"
"20210521","노원구","0.013","0.035","0.3","0.002","11","6"
"20210521","도봉구","0.008","0.041","0.2","0.002","15","5"
"20210521","도산대로","0.027","0.026","0.5","0.002","17","7"
"20210521","동대문구","0.017","0.037","0.3","0.002","13","6"
"20210521","동작구","0.015","0.037","0.3","0.002","13","7"
"20210521","동작대로","0.037","0.022","0.4","0.002","16","9"
"20210521","마포구","0.019","0.03","0.3","0.002","13","7"
"20210521","마포아트센터","0.013","0.042","0.4","0.003","12","5"
"20210521","북한산","0.006","0.038","0.5","0.002","6","4"
"20210521","서대문구","0.01","0.04","0.4","0.003","7","7"
"20210521","서울숲","0.018","0.034","0.2","0.002","11","8"
"20210521","서초구","0.023","0.03","0.3","0.003","15","4"
"20210521","성동구","0.021","0.041","0.3","0.003","13","7"
"20210521","성북구","0.017","0.038","0.4","0.003","10","5"
"20210521","세곡","0.022","0.029","0.2","0.002","15","7"
"20210521","송파구","0.021","0.035","0.4","0.002","12","8"
"20210521","시흥대로","0.036","0.026","0.4","0.003","17","8"
"20210521","신촌로","0.033","0.019","0.5","0.003","16","10"
"20210521","양천구","0.014","0.037","0.3","0.003","13","7"
"20210521","영등포구","0.019","0.032","0.4","0.002","13","6"
"20210521","영등포로","0.027","0.03","0.4","0.003","14","8"
"20210521","올림픽공원","0.014","0.041","0.3","0.002","9","7"
"20210521","용산구","0.016","0.029","0.3","0.003","11","6"
"20210521","은평구","0.01","0.043","0.4","0.003","9","7"
"20210521","자연사박물관","0.011","0.044","0.3","0.003","8","4"
"20210521","정릉로","0.029","0.033","0.4","0.002","14","8"
"20210521","종로","0.035","0.033","0.4","0.002","13","6"
"20210521","종로구","0.013","0.039","0.4","0.003","13","7"
"20210521","중구","0.014","0.038","0.3","0.003","13","7"
"20210521","중랑구","0.02","0.03","0.3","0.002","14","7"
"20210521","천호대로","0.034","0.027","0.4","0.002","18","7"
"20210521","청계천로","0.022","0.036","0.5","0.004","17","9"
"20210521","한강대로","0.023","0.021","0.5","0.003","17","8"
"20210521","행주","0.006","0.049","0.3","0.001","12","5"
"20210521","홍릉로","0.027","0.029","0.4","0.002","15","8"
"20210521","화랑로","0.031","0.019","0.5","0.003","15","8"
"20210520","강남구","0.027","0.03","0.4","0.003","26","13"
"20210520","강남대로","0.039","0.018","0.6","0.002","30","11"
"20210520","강동구","0.024","0.029","0.3","0.003","24","12"
"20210520","강변북로","0.026","0.028","0.6","0.003","22","9"
"20210520","강북구","0.011","0.042","0.2","0.002","20","9"
"20210520","강서구","0.027","0.036","0.2","0.004","27","15"
"20210520","공항대로","0.038","0.029","0.4","0.002","35","14"
"20210520","관악구","0.031","0.03","0.4","0.003","25","13"
"20210520","관악산","0.006","0.066","0.2","0.003","19","7"
"20210520","광진구","0.021","0.034","0.3","0.003","23","13"
"20210520","구로구","0.027","0.038","0.4","0.003","28","10"
"20210520","궁동","0.027","0.032","0.4","0.002","28","15"
"20210520","금천구","0.025","0.035","0.4","0.003","28","18"
"20210520","남산","0.016","0.044","0.5","0.003","19","10"
"20210520","노원구","0.02","0.035","0.4","0.003","20","11"
"20210520","도봉구","0.014","0.039","0.2","0.002","24","9"
"20210520","도산대로","0.037","0.022","0.6","0.003","32","13"
"20210520","동대문구","0.028","0.032","0.4","0.002","25","12"
"20210520","동작구","0.027","0.031","0.4","0.003","30","14"
"20210520","동작대로","0.048","0.019","0.5","0.003","32","14"
"20210520","마포구","0.029","0.029","0.4","0.003","23","11"
"20210520","마포아트센터","0.02","0.04","0.5","0.003","23","10"
"20210520","북한산","0.007","0.047","0.4","0.002","10","6"
"20210520","서대문구","0.017","0.038","0.5","0.003","12","9"
"20210520","서울숲","0.025","0.032","0.3","0.002","23","13"
"20210520","서초구","0.031","0.029","0.3","0.003","33","8"
"20210520","성동구","0.026","0.039","0.4","0.003","25","14"
"20210520","성북구","0.025","0.034","0.4","0.003","23","9"
"20210520","세곡","0.03","0.024","0.2","0.003","33","13"
"20210520","송파구","0.027","0.033","0.4","0.004","29","15"
"20210520","시흥대로","0.061","0.016","0.6","0.004","36","16"
"20210520","신촌로","0.036","0.025","0.4","0.003","28","13"
"20210520","양천구","0.026","0.034","0.4","0.003","26","14"
"20210520","영등포구","0.033","0.029","0.5","0.002","26","14"
"20210520","영등포로","0.039","0.027","0.5","0.003","26","14"
"20210520","올림픽공원","0.02","0.036","0.3","0.002","19","11"
"20210520","용산구","0.023","0.026","0.4","0.003","22","12"
"20210520","은평구","0.013","0.044","0.4","0.003","15","8"
"20210520","자연사박물관","0.018","0.045","0.3","0.003","16","6"
"20210520","정릉로","0.042","0.023","0.4","0.003","27","14"
"20210520","종로","0.039","0.021","0.5","0.003","33","12"
"20210520","종로구","0.026","0.033","0.4","0.004","25","13"
"20210520","중구","0.03","0.031","0.4","0.004","28","14"
"20210520","중랑구","0.022","0.034","0.3","0.003","23","12"
"20210520","천호대로","0.038","0.024","0.5","0.003","36","13"
"20210520","청계천로","0.035","0.026","0.6","0.004","29","17"
"20210520","한강대로","0.037","0.016","0.6","0.004","36","15"
"20210520","행주","0.021","0.038","0.4","0.002","29","16"
"20210520","홍릉로","0.034","0.026","0.4","0.003","25","13"
"20210520","화랑로","0.045","0.013","0.5","0.004","31","14"
"20210519","강남구","0.027","0.043","0.5","0.003","31","18"
"20210519","강남대로","0.037","0.035","0.6","0.002","34","18"
"20210519","강동구","0.028","0.038","0.4","0.003","36","20"
"20210519","강변북로","0.039","0.033","0.7","0.003","36","20"
"20210519","강북구","0.012","0.05","0.4","0.002","30","16"
"20210519","강서구","0.031","0.045","0.3","0.006","35","22"
"20210519","공항대로","0.04","0.042","0.5","0.003","40","20"
"20210519","관악구","0.028","0.046","0.5","0.004","29","17"
"20210519","관악산","0.008","0.088","0.2","0.003","35","21"
"20210519","광진구","0.025","0.044","0.4","0.004","34","19"
"20210519","구로구","0.029","0.045","0.5","0.004","37","17"
"20210519","궁동","0.024","0.043","0.4","0.003","32","17"
"20210519","금천구","0.023","0.051","0.4","0.003","28","18"
"20210519","남산","0.02","0.054","0.5","0.003","31","20"
"20210519","노원구","0.021","0.042","0.5","0.003","26","16"
"20210519","도봉구","0.014","0.051","0.3","0.003","31","15"
"20210519","도산대로","0.039","0.031","0.6","0.003","45","23"
"20210519","동대문구","0.025","0.048","0.4","0.003","32","17"
"20210519","동작구","0.021","0.049","0.4","0.003","32","18"
"20210519","동작대로","0.043","0.035","0.5","0.003","36","18"
"20210519","마포구","0.035","0.039","0.5","0.004","33","17"
"20210519","마포아트센터","0.021","0.054","0.6","0.003","35","19"
"20210519","북한산","0.01","0.058","0.5","0.002","24","18"
"20210519","서대문구","0.017","0.052","0.5","0.004","27","20"
"20210519","서울숲","0.027","0.043","0.3","0.003","40","22"
"20210519","서초구","0.029","0.04","0.4","0.003","38","15"
"20210519","성동구","0.029","0.051","0.5","0.003","30","18"
"20210519","성북구","0.021","0.052","0.4","0.003","32","16"
"20210519","세곡","0.027","0.043","0.3","0.003","35","18"
"20210519","송파구","0.031","0.044","0.5","0.003","32","20"
"20210519","시흥대로","0.046","0.035","0.6","0.004","39","20"
"20210519","신촌로","0.051","0.023","0.7","0.004","38","24"
"20210519","양천구","0.026","0.043","0.5","0.004","34","19"
"20210519","영등포구","0.032","0.04","0.6","0.003","31","18"
"20210519","영등포로","0.043","0.035","0.7","0.004","34","19"
"20210519","올림픽공원","0.023","0.051","0.4","0.003","30","20"
"20210519","용산구","0.022","0.038","0.4","0.003","30","18"
"20210519","은평구","0.016","0.057","0.5","0.003","33","21"
"20210519","자연사박물관","0.023","0.059","0.4","0.003","35","18"
"20210519","정릉로","0.041","0.041","0.5","0.003","33","19"
"20210519","종로","0.032","0.044","0.5","0.003","32","16"
"20210519","종로구","0.022","0.05","0.5","0.004","34","18"
"20210519","중구","0.026","0.048","0.5","0.005","35","19"
"20210519","중랑구","0.024","0.044","0.4","0.003","31","18"
"20210519","천호대로","0.039","0.04","0.5","0.003","43","20"
"20210519","청계천로","0.029","0.047","0.5","0.004","37","22"
"20210519","한강대로","0.034","0.022","0.6","0.004","38","20"
"20210519","행주","0.026","0.047","0.6","0.002","35","18"
"20210519","홍릉로","0.034","0.039","0.5","0.003","32","19"
"20210519","화랑로","0.042","0.021","0.7","0.004","37","19"
"20210518","강남구","0.027","0.023","0.5","0.003","27","13"
"20210518","강남대로","0.033","0.019","0.6","0.002","34","19"
"20210518","강동구","0.022","0.022","0.3","0.002","24","12"
"20210518","강변북로","0.034","0.014","0.7","0.003","30","16"
"20210518","강북구","0.014","0.028","0.3","0.002","27","12"
"20210518","강서구","0.031","0.023","0.3","0.005","33","17"
"20210518","공항대로","0.037","0.024","0.5","0.003","34","16"
"20210518","관악구","0.03","0.025","0.5","0.003","28","14"
"20210518","관악산","0.01","0.05","0.2","0.002","24","13"
"20210518","광진구","0.022","0.026","0.4","0.004","25","12"
"20210518","구로구","0.027","0.028","0.4","0.003","33","17"
"20210518","궁동","0.023","0.026","0.4","0.002","29","14"
"20210518","금천구","0.025","0.027","0.4","0.003","28","16"
"20210518","남산","0.021","0.028","0.5","0.003","25","15"
"20210518","노원구","0.02","0.024","0.4","0.003","23","11"
"20210518","도봉구","0.015","0.027","0.3","0.002","30","12"
"20210518","도산대로","0.038","0.016","0.7","0.002","44","21"
"20210518","동대문구","0.026","0.024","0.4","0.002","28","13"
"20210518","동작구","0.022","0.029","0.4","0.003","32","16"
"20210518","동작대로","0.038","0.021","0.5","0.003","33","17"
"20210518","마포구","0.032","0.023","0.4","0.003","28","14"
"20210518","마포아트센터","0.023","0.028","0.6","0.003","32","16"
"20210518","북한산","0.013","0.03","0.5","0.002","24","15"
"20210518","서대문구","0.02","0.026","0.6","0.004","24","17"
"20210518","서울숲","0.025","0.022","0.4","0.002","30","18"
"20210518","서초구","0.031","0.022","0.4","0.004","37","15"
"20210518","성동구","0.026","0.026","0.5","0.003","26","14"
"20210518","성북구","0.023","0.026","0.4","0.003","28","12"
"20210518","세곡","0.025","0.024","0.3","0.003","35","18"
"20210518","송파구","0.025","0.02","0.5","0.003","25","13"
"20210518","시흥대로","0.04","0.021","0.5","0.004","39","19"
"20210518","신촌로","0.047","0.01","0.7","0.003","33","18"
"20210518","양천구","0.026","0.024","0.4","0.003","33","18"
"20210518","영등포구","0.03","0.023","0.5","0.003","29","17"
"20210518","영등포로","0.042","0.017","0.9","0.003","34","17"
"20210518","올림픽공원","0.019","0.028","0.5","0.002","21","14"
"20210518","용산구","0.025","0.019","0.4","0.003","25","13"
"20210518","은평구","0.018","0.029","0.5","0.003","24","17"
"20210518","자연사박물관","0.023","0.032","0.4","0.003","27","13"
"20210518","정릉로","0.039","0.018","0.5","0.002","27","14"
"20210518","종로","0.042","0.021","0.5","0.003","30","13"
"20210518","종로구","0.024","0.025","0.5","0.004","30","14"
"20210518","중구","0.027","0.024","0.5","0.004","30","14"
"20210518","중랑구","0.022","0.024","0.4","0.003","24","12"
"20210518","천호대로","0.032","0.021","0.5","0.003","35","11"
"20210518","청계천로","0.032","0.023","0.6","0.004","31","19"
"20210518","한강대로","0.032","0.011","0.6","0.004","34","16"
"20210518","행주","0.022","0.031","0.5","0.002","27","12"
"20210518","홍릉로","0.031","0.019","0.5","0.003","27","13"
"20210518","화랑로","0.031","0.012","0.5","0.003","30","12"
"20210517","강남구","0.019","0.018","0.4","0.003","38","4"
"20210517","강남대로","0.024","0.015","0.6","0.002","8","4"
"20210517","강동구","0.014","0.018","0.3","0.002","14","4"
"20210517","강변북로","0.014","0.019","0.5","0.003","8","3"
"20210517","강북구","0.009","0.02","0.3","0.002","16","4"
"20210517","강서구","0.023","0.016","0.4","0.003","276","5"
"20210517","공항대로","0.029","0.014","0.4","0.002","13","6"
"20210517","관악구","0.024","0.016","0.4","0.002","10","4"
"20210517","관악산","0.013","0.026","0.2","0.002","5","3"
"20210517","광진구","0.013","0.022","0.3","0.003","8","3"
"20210517","구로구","0.022","0.019","0.3","0.003","11","4"
"20210517","궁동","0.018","0.017","0.3","0.002","14","5"
"20210517","금천구","0.02","0.016","0.4","0.002","10","6"
"20210517","남산","0.014","0.02","0.4","0.003","6","3"
"20210517","노원구","0.013","0.02","0.3","0.002","9","5"
"20210517","도봉구","0.012","0.02","0.2","0.002","13","4"
"20210517","도산대로","0.025","0.014","0.5","0.002","14","5"
"20210517","동대문구","0.019","0.018","0.3","0.002","15","4"
"20210517","동작구","0.019","0.019","0.3","0.002","15","5"
"20210517","동작대로","0.031","0.013","0.4","0.002","11","5"
"20210517","마포구","0.022","0.015","0.3","0.002","9","4"
"20210517","마포아트센터","0.016","0.022","0.5","0.002","8","3"
"20210517","북한산","0.007","0.023","0.4","0.002","5","4"
"20210517","서대문구","0.011","0.021","0.4","0.003","4","6"
"20210517","서울숲","0.016","0.018","0.2","0.002","6","4"
